title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
,"28 oct 2024, 15:57","28 oct 2024, 17:25",,Extensión de Pierna,,R15,6,normal,30.0,10.0,,,
,"28 oct 2024, 15:57","28 oct 2024, 17:25",,Sentadilla Hack (Máquina),,R10,0,normal,65.0,10.0,,,
Piernas,,"28 oct 2024, 17:25",,Sentadilla Hack (Máquina),,R10,1,normal,65.0,10.0,,,
Piernas,"28 oct 2024, 15:57","28 oct 2024, 17:25",,Sentadilla Hack (Máquina),,R10,2,normal,,10.0,,,
,"28 oct 2024, 15:57","28 oct 2024, 17:25",,Sentadilla Hack (Máquina),,R10,3,normal,65.0,10.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Abdominal Corto con Cable,,R15,0,normal,40.0,,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,,,R15,1,normal,40.0,15.0,,,
,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Abdominal Corto con Cable,,R15,2,normal,40.0,14.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Abdominal Corto con Cable,,R15,3,normal,,10.0,,,
Hombro,,"25 oct 2024, 11:08",,Elevacion Laterales (Mancuerna),,R15,0,normal,16.0,15.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,,,R15,1,normal,16.0,15.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,,,R15,2,normal,16.0,14.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Elevacion Laterales (Mancuerna),,R15,3,normal,,10.0,,,
,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Elevacion Laterales (Cable),,R12,0,normal,25.0,12.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Elevacion Laterales (Cable),,R12,1,normal,25.0,,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Elevacion Laterales (Cable),,R12,2,normal,25.0,,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,,,R12,3,normal,25.0,10.0,,,
Hombro,,"25 oct 2024, 11:08",,Tirón a la Cara,,R15,0,normal,35.0,15.0,,,
,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Tirón a la Cara,,R15,1,normal,35.0,15.0,,,
Hombro,,"25 oct 2024, 11:08",,Tirón a la Cara,,R15,2,normal,35.0,15.0,,,
,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Tirón a la Cara,,R15,3,normal,35.0,15.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Vuelos Posteriores (Máquina),,R12,0,normal,,12.0,,,
Hombro,,"25 oct 2024, 11:08",,Vuelos Posteriores (Máquina),,R12,1,normal,35.0,12.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Vuelos Posteriores (Máquina),,R12,2,normal,35.0,,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Vuelos Posteriores (Máquina),,R12,3,normal,,12.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Shoulder Press (Machine Plates),,R8,0,normal,,8.0,,,
,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Shoulder Press (Machine Plates),,R8,1,normal,60.0,8.0,,,
,"25 oct 2024, 09:55","25 oct 2024, 11:08",,Shoulder Press (Machine Plates),,R8,2,normal,60.0,8.0,,,
Hombro,"25 oct 2024, 09:55","25 oct 2024, 11:08",,,,R8,3,normal,60.0,7.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,,,R15,0,normal,170.0,15.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,,,R15,1,normal,170.0,15.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,,,R15,2,normal,170.0,14.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,Press de Pantorrilla (Máquina),,R15,3,normal,170.0,,,,
Espalda,,"24 oct 2024, 09:54",,Jalón al Pecho (Cable),,R10,0,normal,70.0,10.0,,,
,"24 oct 2024, 08:40","24 oct 2024, 09:54",,Jalón al Pecho (Cable),,R10,1,normal,70.0,10.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,,,R10,2,normal,70.0,10.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,Jalón al Pecho (Cable),,R10,3,normal,70.0,,,,
Espalda,,"24 oct 2024, 09:54",,Remo Inclinado (Barra),,R10,0,normal,74.0,10.0,,,
Espalda,,"24 oct 2024, 09:54",,Remo Inclinado (Barra),,R10,1,normal,74.0,9.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,,,R10,2,normal,74.0,8.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,,,R10,3,normal,74.0,8.0,,,
Espalda,,"24 oct 2024, 09:54",,Remo con Mancuerna,,R10,0,normal,38.0,10.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,Remo con Mancuerna,,R10,1,normal,30.0,,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,,,R10,2,normal,38.0,9.0,,,
,"24 oct 2024, 08:40","24 oct 2024, 09:54",,Remo Sentado con Cable,,R10,0,normal,55.0,10.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,,,R10,1,normal,55.0,8.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,Remo Sentado con Cable,,R10,2,normal,55.0,,,,
,"24 oct 2024, 08:40","24 oct 2024, 09:54",,Remo Sentado con Cable,,R10,3,normal,55.0,8.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,Straight Arm Lat Pulldown (Cable),,R12,0,normal,25.0,,,,
Espalda,,"24 oct 2024, 09:54",,Straight Arm Lat Pulldown (Cable),,R12,1,normal,25.0,9.0,,,
Espalda,"24 oct 2024, 08:40","24 oct 2024, 09:54",,Straight Arm Lat Pulldown (Cable),,R12,2,normal,25.0,,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Abdominal Corto con Cable,,R15,0,normal,40.0,,,,
Pectoral,,"22 oct 2024, 09:52",,Abdominal Corto con Cable,,R15,1,normal,40.0,15.0,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,,,R15,2,normal,40.0,13.0,,,
Pectoral,,"22 oct 2024, 09:52",,Abdominal Corto con Cable,,R15,3,normal,40.0,12.0,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Aperturas (Máquina),,R12,0,normal,45.0,,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Aperturas (Máquina),,R12,1,normal,45.0,,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Aperturas (Máquina),,R12,2,normal,45.0,,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Aperturas (Máquina),,R12,3,normal,,12.0,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,,,R10 26deg,0,normal,24.0,10.0,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Press de Banca Inclinado (Mancuerna),,R10 26deg,1,normal,24.0,,,,
Pectoral,,"22 oct 2024, 09:52",,Press de Banca Inclinado (Mancuerna),,R10 26deg,2,normal,24.0,8.0,,,
Pectoral,,"22 oct 2024, 09:52",,Press de Banca Inclinado (Mancuerna),,R10 26deg,3,normal,24.0,8.0,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Press de Pecho Inclinado (Máquina),,,0,normal,,10.0,,,
Pectoral,,"22 oct 2024, 09:52",,Press de Pecho Inclinado (Máquina),,,1,normal,50.0,10.0,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Press de Pecho Inclinado (Máquina),,,2,normal,50.0,,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Press de Pecho Inclinado (Máquina),,,3,normal,50.0,,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,,,,0,normal,55.0,10.0,,,
Pectoral,,"22 oct 2024, 09:52",,Press de Banca (Máquina Smith),,,1,normal,55.0,10.0,,,
,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Press de Banca (Máquina Smith),,,2,normal,55.0,10.0,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Cables Cruzados,,R10,0,normal,,8.0,,,
Pectoral,,"22 oct 2024, 09:52",,Cables Cruzados,,R10,1,normal,20.0,10.0,,,
,"22 oct 2024, 08:42","22 oct 2024, 09:52",,Cables Cruzados,,R10,2,normal,40.0,8.0,,,
Pectoral,"22 oct 2024, 08:42","22 oct 2024, 09:52",,,,R10,3,normal,20.0,10.0,,,
Pectoral,,"22 oct 2024, 09:52",,Cables Cruzados,,R10,4,normal,40.0,8.0,,,
Pectoral,,"22 oct 2024, 09:52",,Cables Cruzados,,R10,5,normal,20.0,10.0,,,
Piernas,,"21 oct 2024, 11:51",,Press de Pantorrilla (Máquina),,R15,0,normal,170.0,14.0,,,
Piernas,,"21 oct 2024, 11:51",,Press de Pantorrilla (Máquina),,R15,1,normal,170.0,13.0,,,
Piernas,,"21 oct 2024, 11:51",,Press de Pantorrilla (Máquina),,R15,2,normal,170.0,11.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Press de Pantorrilla (Máquina),,R15,3,normal,170.0,,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,,,R8,0,normal,100.0,8.0,,,
,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Peso Muerto Piernas Estiradas,,R8,1,normal,100.0,8.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,,,R8,2,normal,100.0,8.0,,,
,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Curl de Piernas Acostado (Máquina),,,0,normal,40.0,12.0,,,
,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Curl de Piernas Acostado (Máquina),,,1,normal,40.0,9.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Curl de Piernas Acostado (Máquina),,,2,normal,40.0,,,,
Piernas,,"21 oct 2024, 11:51",,Curl de Piernas Acostado (Máquina),,,3,normal,25.0,5.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,,,,0,normal,10.0,15.0,,,
Piernas,,"21 oct 2024, 11:51",,Curl de Piernas Acostado (Máquina),,,1,normal,10.0,15.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Curl de Piernas Acostado (Máquina),,,2,normal,10.0,,,,
,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Extensión de Pierna,,R15,0,normal,50.0,15.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Extensión de Pierna,,R15,1,normal,,15.0,,,
Piernas,,"21 oct 2024, 11:51",,Extensión de Pierna,,R15,2,normal,30.0,15.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,,,R15,3,normal,50.0,15.0,,,
Piernas,,"21 oct 2024, 11:51",,Extensión de Pierna,,R15,4,normal,30.0,15.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,,,R15,5,normal,50.0,15.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,,,R15,6,normal,30.0,15.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,,,R10,0,normal,65.0,10.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Sentadilla Hack (Máquina),,R10,1,normal,,10.0,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,Sentadilla Hack (Máquina),,R10,2,normal,65.0,,,,
Piernas,"21 oct 2024, 10:11","21 oct 2024, 11:51",,,,R10,3,normal,65.0,8.0,,,
Espalda,,"16 oct 2024, 12:24",,Jalón al Pecho (Cable),,R10,0,normal,70.0,10.0,,,
,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Jalón al Pecho (Cable),,R10,1,normal,70.0,10.0,,,
Espalda,,"16 oct 2024, 12:24",,Jalón al Pecho (Cable),,R10,2,normal,70.0,10.0,,,
Espalda,"16 oct 2024, 11:12","16 oct 2024, 12:24",,,,R10,3,normal,70.0,8.0,,,
,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Remo Inclinado (Barra),,R10,0,normal,74.0,9.0,,,
Espalda,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Remo Inclinado (Barra),,R10,1,normal,74.0,,,,
,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Remo Inclinado (Barra),,R10,2,normal,74.0,7.0,,,
Espalda,,"16 oct 2024, 12:24",,Remo Inclinado (Barra),,R10,3,normal,74.0,7.0,,,
,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Remo con Mancuerna,,R10,0,normal,38.0,8.0,,,
Espalda,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Remo con Mancuerna,,R10,1,normal,,8.0,,,
Espalda,"16 oct 2024, 11:12","16 oct 2024, 12:24",,,,R10,2,normal,36.0,8.0,,,
Espalda,"16 oct 2024, 11:12","16 oct 2024, 12:24",,,,R10,0,normal,50.0,10.0,,,
,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Remo Sentado con Cable,,R10,1,normal,50.0,10.0,,,
Espalda,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Remo Sentado con Cable,,R10,2,normal,50.0,,,,
Espalda,"16 oct 2024, 11:12","16 oct 2024, 12:24",,,,R10,3,normal,50.0,10.0,,,
Espalda,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Straight Arm Lat Pulldown (Cable),,R12,0,normal,,12.0,,,
,"16 oct 2024, 11:12","16 oct 2024, 12:24",,Straight Arm Lat Pulldown (Cable),,R12,1,normal,25.0,12.0,,,
Espalda,,"16 oct 2024, 12:24",,Straight Arm Lat Pulldown (Cable),,R12,2,normal,25.0,11.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Levantamiento de Piernas en Barra,,,0,normal,,,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,,,,1,normal,,11.0,,,
,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Levantamiento de Piernas en Barra,,,2,normal,,11.0,,,
Pectoral,,"15 oct 2024, 12:31",,Levantamiento de Piernas en Barra,,,3,normal,,10.0,,,
Pectoral,,"15 oct 2024, 12:31",,Abdominal Corto con Cable,,R15,0,normal,40.0,10.0,,,
,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Abdominal Corto con Cable,,R15,1,normal,40.0,10.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Abdominal Corto con Cable,,R15,2,normal,,10.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Abdominal Corto con Cable,,R15,3,normal,,10.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Aperturas (Máquina),,R12,0,normal,,12.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Aperturas (Máquina),,R12,1,normal,,12.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Aperturas (Máquina),,R12,2,normal,,12.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Aperturas (Máquina),,R12,3,normal,45.0,,,,
Pectoral,,"15 oct 2024, 12:31",,Press de Banca Inclinado (Mancuerna),,R10 26deg,0,normal,24.0,9.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,,,R10 26deg,1,normal,24.0,9.0,,,
Pectoral,,"15 oct 2024, 12:31",,Press de Banca Inclinado (Mancuerna),,R10 26deg,2,normal,24.0,8.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Press de Banca Inclinado (Mancuerna),,R10 26deg,3,normal,,7.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Press de Pecho Inclinado (Máquina),,,0,normal,50.0,,,,
,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Press de Pecho Inclinado (Máquina),,,1,normal,50.0,9.0,,,
Pectoral,,"15 oct 2024, 12:31",,Press de Pecho Inclinado (Máquina),,,2,normal,50.0,8.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Press de Pecho Inclinado (Máquina),,,3,normal,50.0,,,,
,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Press de Banca (Máquina Smith),,,0,normal,55.0,10.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Press de Banca (Máquina Smith),,,1,normal,55.0,,,,
,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Press de Banca (Máquina Smith),,,2,normal,55.0,10.0,,,
,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Cables Cruzados,,,0,normal,35.0,10.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Cables Cruzados,,,1,normal,20.0,,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Cables Cruzados,,,2,normal,,9.0,,,
,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Cables Cruzados,,,3,normal,20.0,7.0,,,
Pectoral,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Cables Cruzados,,,4,normal,35.0,,,,
,"15 oct 2024, 11:11","15 oct 2024, 12:31",,Cables Cruzados,,,5,normal,20.0,10.0,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Elevacion Laterales (Mancuerna),,R15,0,normal,16.0,,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,,,R15,1,normal,16.0,15.0,,,
,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Elevacion Laterales (Mancuerna),,R15,2,normal,16.0,14.0,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Elevacion Laterales (Mancuerna),,R15,3,normal,,14.0,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,,,R12,0,normal,25.0,12.0,,,
,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Elevacion Laterales (Cable),,R12,1,normal,25.0,11.0,,,
Hombro,,"10 oct 2024, 09:54",,Elevacion Laterales (Cable),,R12,2,normal,25.0,11.0,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,,,R12,3,normal,25.0,10.0,,,
,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Tirón a la Cara,,R15,0,normal,35.0,15.0,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,,,R15,1,normal,35.0,15.0,,,
,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Tirón a la Cara,,R15,2,normal,35.0,15.0,,,
,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Tirón a la Cara,,R15,3,normal,35.0,12.0,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Vuelos Posteriores (Máquina),,R12,0,normal,,12.0,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,,,R12,1,normal,35.0,12.0,,,
Hombro,,"10 oct 2024, 09:54",,Vuelos Posteriores (Máquina),,R12,2,normal,35.0,11.0,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,,,R12,3,normal,35.0,10.0,,,
Hombro,"10 oct 2024, 08:53","10 oct 2024, 09:54",,,,R8,0,normal,80.0,8.0,,,
Hombro,,"10 oct 2024, 09:54",,Shoulder Press (Machine Plates),,R8,1,normal,80.0,8.0,,,
,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Shoulder Press (Machine Plates),,R8,2,normal,80.0,8.0,,,
,"10 oct 2024, 08:53","10 oct 2024, 09:54",,Shoulder Press (Machine Plates),,R8,3,normal,80.0,7.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Press de Pantorrilla (Máquina),,R15,0,normal,,15.0,,,
Espalda,,"9 oct 2024, 11:18",,Press de Pantorrilla (Máquina),,R15,1,normal,170.0,15.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,,,R15,2,normal,170.0,13.0,,,
,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Press de Pantorrilla (Máquina),,R15,3,normal,170.0,13.0,,,
Espalda,,"9 oct 2024, 11:18",,Jalón al Pecho (Cable),,R10,0,normal,70.0,10.0,,,
,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Jalón al Pecho (Cable),,R10,1,normal,70.0,10.0,,,
,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Jalón al Pecho (Cable),,R10,2,normal,70.0,10.0,,,
,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Jalón al Pecho (Cable),,R10,3,normal,70.0,10.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Remo Inclinado (Barra),,R10,0,normal,,10.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,,,R10,1,normal,74.0,10.0,,,
,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Remo Inclinado (Barra),,R10,2,normal,74.0,8.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Remo Inclinado (Barra),,R10,3,normal,74.0,,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,,,R10,0,normal,38.0,9.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Remo con Mancuerna,,R10,1,normal,36.0,,,,
Espalda,,"9 oct 2024, 11:18",,Remo con Mancuerna,,R10,2,normal,36.0,7.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Remo Sentado con Cable,,R10,0,normal,50.0,,,,
Espalda,,"9 oct 2024, 11:18",,Remo Sentado con Cable,,R10,1,normal,50.0,10.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Remo Sentado con Cable,,R10,2,normal,,10.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Remo Sentado con Cable,,R10,3,normal,,9.0,,,
Espalda,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Straight Arm Lat Pulldown (Cable),,R12,0,normal,,12.0,,,
,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Straight Arm Lat Pulldown (Cable),,R12,1,normal,20.0,12.0,,,
,"9 oct 2024, 10:06","9 oct 2024, 11:18",,Straight Arm Lat Pulldown (Cable),,R12,2,normal,20.0,12.0,,,
Pectoral,,"8 oct 2024, 09:44",,Aperturas (Máquina),,R12n,0,normal,45.0,12.0,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Aperturas (Máquina),,R12n,1,normal,,12.0,,,
,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Aperturas (Máquina),,R12n,2,normal,45.0,12.0,,,
Pectoral,,"8 oct 2024, 09:44",,Aperturas (Máquina),,R12n,3,normal,45.0,8.0,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Press de Banca Inclinado (Mancuerna),,R10 26deg,0,normal,,10.0,,,
Pectoral,,"8 oct 2024, 09:44",,Press de Banca Inclinado (Mancuerna),,R10 26deg,1,normal,22.0,10.0,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Press de Banca Inclinado (Mancuerna),,R10 26deg,2,normal,22.0,,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Press de Banca Inclinado (Mancuerna),,R10 26deg,3,normal,22.0,,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Press de Pecho Inclinado (Máquina),,,0,normal,,10.0,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Press de Pecho Inclinado (Máquina),,,1,normal,40.0,,,,
Pectoral,,"8 oct 2024, 09:44",,Press de Pecho Inclinado (Máquina),,,2,normal,40.0,10.0,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,,,,3,normal,40.0,10.0,,,
Pectoral,,"8 oct 2024, 09:44",,Press de Banca (Máquina Smith),,,0,normal,55.0,10.0,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Press de Banca (Máquina Smith),,,1,normal,,9.0,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Press de Banca (Máquina Smith),,,2,normal,55.0,,,,
,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Cables Cruzados,,,0,normal,30.0,10.0,,,
Pectoral,,"8 oct 2024, 09:44",,Cables Cruzados,,,1,normal,20.0,10.0,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Cables Cruzados,,,2,normal,30.0,,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Cables Cruzados,,,3,normal,20.0,,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,,,,4,normal,30.0,10.0,,,
Pectoral,"8 oct 2024, 08:52","8 oct 2024, 09:44",,Cables Cruzados,,,5,normal,,10.0,,,
,"7 oct 2024, 10:22","7 oct 2024, 12:00",,Press de Pantorrilla (Máquina),,R15,0,normal,160.0,15.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,Press de Pantorrilla (Máquina),,R15,1,normal,,15.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,,,R15,2,normal,160.0,15.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,,,R15,3,normal,160.0,14.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,Peso Muerto Piernas Estiradas,,R80,0,normal,100.0,,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,Peso Muerto Piernas Estiradas,,R80,1,normal,100.0,,,,
Piernas,,"7 oct 2024, 12:00",,Peso Muerto Piernas Estiradas,,R80,2,normal,100.0,7.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,,,,0,normal,40.0,12.0,,,
,"7 oct 2024, 10:22","7 oct 2024, 12:00",,Curl de Piernas Acostado (Máquina),,,1,normal,40.0,8.0,,,
Piernas,,"7 oct 2024, 12:00",,Curl de Piernas Acostado (Máquina),,,2,normal,40.0,8.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,Curl de Piernas Acostado (Máquina),,,3,normal,25.0,,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,,,,0,normal,10.0,15.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,,,,1,normal,10.0,12.0,,,
Piernas,,"7 oct 2024, 12:00",,Curl de Piernas Acostado (Máquina),,,2,normal,10.0,12.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,Extensión de Pierna,,,0,normal,50.0,,,,
,"7 oct 2024, 10:22","7 oct 2024, 12:00",,Extensión de Pierna,,,1,normal,50.0,15.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,,,,2,normal,30.0,15.0,,,
Piernas,,"7 oct 2024, 12:00",,Extensión de Pierna,,,3,normal,50.0,15.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,Extensión de Pierna,,,4,normal,,10.0,,,
Piernas,,"7 oct 2024, 12:00",,Extensión de Pierna,,,5,normal,50.0,14.0,,,
Piernas,,"7 oct 2024, 12:00",,Extensión de Pierna,,,6,normal,30.0,8.0,,,
Piernas,"7 oct 2024, 10:22","7 oct 2024, 12:00",,,,R10o,0,normal,60.0,10.0,,,
